run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text.started,text.stopped,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,image_scene.stopped,image_item.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0025581999798305333,0.002930199960246682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029597999528050423,0.008589099976234138,1.000405500002671,11.838779299985617,space,10.81979560002219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.865437100001145,11.86832670000149,11.86832670000149,15.084368799987715,space,3.2150686999666505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.219008999993093,15.295907899970189,15.295907899970189,15.295907899970189,15.295907899970189,15.295907899970189,15.295907899970189,15.295907899970189,15.295907899970189,15.295907899970189,17.075829799985513,49.05228179995902,space,31.975668099999893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.05232590000378,49.05930669995723,51.11789029999636,51.042866399977356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,0,0,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_19.png,Jungle,object,sc,None,0,,,0,0,0,0,0,0,0,0,,,,,51.11789029999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.05657419998897,51.05682880000677,51.11098979995586,51.11789029999636,51.11789029999636,53.06022539996775,53.06347160000587,53.06789740000386,53.06789740000386,54.05951379996259,54.05951379996259,54.05176619999111,None,0,54.05181309999898,54.05951379996259,55.08363129995996,55.04346199997235,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,1,1,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_9.png,Jungle,object,sc,None,0,,,0,0,0,0,0,1,1,1,,,,,55.08363129995996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.07323769998038,55.08363129995996,55.08363129995996,57.060225899971556,57.06032349995803,57.06786819995614,57.06786819995614,58.05946479999693,58.05946479999693,58.051659299992025,None,0,58.05170700000599,58.05946479999693,59.075725900009274,59.04319699999178,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,2,2,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_16.png,Jungle,animal,sc,q,1,0.7523465999984182,None,0,0,0,0,0,2,2,2,,,,,59.075725900009274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.06615159998182,59.075725900009274,59.075725900009274,61.059986100008246,61.06003090000013,61.067817999981344,61.067817999981344,,,61.826977299991995,q,1,61.82703629997559,61.834394999954384,62.85837609996088,62.818399799987674,0.7523465999984182,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,3,3,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_3.png,Jungle,animal,si,p,1,0.6731353999930434,None,0,0,0,0,0,3,3,3,,,,,62.85837609996088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.84699249995174,62.85837609996088,62.85837609996088,64.83503759995801,64.83508299995447,64.84290829999372,64.84290829999372,,,65.51827020000201,p,1,65.51832909998484,65.52647119999165,66.54304159997264,66.50964889995521,0.6731353999930434,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,4,4,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_11.png,Undersea,object,si,p,1,0.6774098000023514,None,0,0,0,0,0,4,4,4,,,,,66.54304159997264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.53526809997857,66.54304159997264,66.54304159997264,68.52729659999022,68.52739499998279,68.53474209998967,68.53474209998967,,,69.21841049997602,p,1,69.21847079996951,69.2263047999586,70.24412909999955,70.20983619999606,0.6774098000023514,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,5,5,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_14.png,Undersea,object,si,p,1,0.9537250999710523,None,0,0,0,0,0,5,5,5,,,,,70.24412909999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.23863109998638,70.24412909999955,70.24412909999955,72.21892129996559,72.21907409996493,72.22637659998145,72.22637659998145,,,73.18575189996045,p,1,73.18581150000682,73.1933097000001,74.20930299995234,74.17663000000175,0.9537250999710523,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,6,6,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_13.png,Jungle,object,sc,q,1,0.8818576000048779,None,0,0,0,0,0,6,6,6,,,,,74.20930299995234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.19939059996977,74.20930299995234,74.20930299995234,76.19368430000031,76.19372789998306,76.20142969995504,76.20142969995504,,,77.08573109999998,q,1,77.08578979998128,77.0931706999545,78.10914600000251,78.07668019999983,0.8818576000048779,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,7,7,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_15.png,Undersea,animal,si,p,1,0.6618876000284217,None,0,0,0,0,0,7,7,7,,,,,78.10914600000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.09797869995236,78.10914600000251,78.10914600000251,80.09406219999073,80.09416089998558,80.10148349998053,80.10148349998053,,,80.76872079999885,p,1,80.76878189999843,80.77637330000289,81.79314319998957,81.7604427000042,0.6618876000284217,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,8,8,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_4.png,Jungle,animal,sc,q,1,0.9634854000178166,None,0,0,0,0,0,8,8,8,,,,,81.79314319998957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.78505059995223,81.79314319998957,81.79314319998957,83.77730329998303,83.77740339998854,83.78478489996633,83.78478489996633,,,84.75202299997909,q,1,84.75208339997334,84.75977589999093,85.77654990000883,85.74385510000866,0.9634854000178166,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,9,9,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_3.png,Jungle,object,sc,q,1,0.5561890000244603,None,0,0,0,0,0,9,9,9,,,,,85.77654990000883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.76825049996842,85.77654990000883,85.77654990000883,87.75229430000763,87.75238909997279,87.75968590000411,87.75968590000411,,,88.31907859997591,q,1,88.31913859996712,88.32637199998135,89.34321039996576,89.31056539999554,0.5561890000244603,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,10,10,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_15.png,Jungle,animal,si,p,1,0.5801586000015959,None,0,0,0,0,0,10,10,10,,,,,89.34321039996576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.33615489996737,89.34321039996576,89.34321039996576,91.32710519997636,91.32715069997357,91.33515030000126,91.33515030000126,,,91.91932619997533,p,1,91.91938549996121,91.92689499998232,92.94276499998523,92.91022499999963,0.5801586000015959,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,11,11,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_animal_8.png,Undersea,animal,si,p,1,0.7253112000180408,None,0,0,0,0,0,11,11,11,,,,,92.94276499998523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.93244579999009,92.94276499998523,92.94276499998523,94.92738799995277,94.92750779999187,94.93477170000551,94.93477170000551,,,95.66918520000763,p,1,95.66924389998894,95.6769198999973,96.6930783999851,96.6604565999587,0.7253112000180408,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,12,12,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_15.png,Undersea,object,sc,q,1,0.8459942999761552,None,0,0,0,0,0,12,12,12,,,,,96.6930783999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.68418429995654,96.6930783999851,96.6930783999851,98.67750739998883,98.6776044999715,98.68533539999044,98.68533539999044,,,99.53595920000225,q,1,99.53601789998356,99.54338950000238,100.5593971000053,100.52729030000046,0.8459942999761552,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,13,13,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_15.png,Jungle,object,sc,None,0,,,0,0,0,0,0,13,13,13,,,,,100.5593971000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.54768999997759,100.5593971000053,100.5593971000053,102.54394269996556,102.54398610000499,102.55199599999469,102.55199599999469,103.54337269999087,103.54337269999087,103.53558199998224,None,0,103.53562959999545,103.54337269999087,104.56636219995562,104.52730789995985,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,14,14,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_10.png,Jungle,animal,si,p,1,0.6440169999841601,None,0,0,0,0,0,14,14,14,,,,,104.56636219995562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.55482089996804,104.56636219995562,104.56636219995562,106.54397159995278,106.54401749995304,106.55175909999525,106.55175909999525,,,107.20238599996082,p,1,107.20244819996879,107.20997679996071,108.22574019996682,108.19398260000162,0.6440169999841601,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,15,15,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_6.png,Undersea,animal,sc,q,1,0.8256768000428565,None,0,0,0,0,0,15,15,15,,,,,108.22574019996682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.21548339998117,108.22574019996682,108.22574019996682,110.20295599999372,110.20300039998256,110.2103053999599,110.2103053999599,,,111.04419489996508,q,1,111.04425479995552,111.05194179998944,112.06617539998842,112.03579150000587,0.8256768000428565,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,16,16,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_3.png,Undersea,object,sc,q,1,0.7273198000038974,None,0,0,0,0,0,16,16,16,,,,,112.06617539998842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.05565599998226,112.06617539998842,112.06617539998842,114.04451749997679,114.04461389995413,114.05189669999527,114.05189669999527,,,114.78585339995334,q,1,114.78591149998829,114.793575699965,115.81826719996752,115.77761549997376,0.7273198000038974,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,17,17,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_19.png,Undersea,animal,si,p,1,0.6826595999882556,None,0,0,0,0,0,17,17,17,,,,,115.81826719996752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80743119999534,115.81826719996752,115.81826719996752,117.78629189997446,117.78633539995644,117.79340749996481,117.79340749996481,,,118.47786709998036,p,1,118.47792729997309,118.4854548999574,119.50992350000888,119.46885939995991,0.6826595999882556,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,18,18,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_6.png,Jungle,animal,sc,q,1,0.7740870999987237,None,0,0,0,0,0,18,18,18,,,,,119.50992350000888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.49893100000918,119.50992350000888,119.50992350000888,121.48637679999229,121.48647199996049,121.49369919998571,121.49369919998571,,,122.26965959998779,q,1,122.26972029998433,122.27684690000024,123.2933500999934,123.26127999997698,0.7740870999987237,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,19,19,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_8.png,Undersea,object,si,p,1,0.7418175000348128,None,0,0,0,0,0,19,19,19,,,,,123.2933500999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.28353650000645,123.2933500999934,123.2933500999934,125.27750169998035,125.27754589996766,125.28559869999299,125.28559869999299,,,126.0281915999949,p,1,126.02825569995912,126.0358190999832,127.05154179997044,127.01912670000456,0.7418175000348128,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,20,20,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_1.png,Undersea,object,si,p,1,0.7282256999751553,None,0,0,0,0,0,20,20,20,,,,,127.05154179997044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.04061209998326,127.05154179997044,127.05154179997044,129.0364066999755,129.03649599995697,129.04389049997553,129.04389049997553,,,129.77799249999225,p,1,129.7780528999865,129.78557219996583,130.80222549999598,130.769048999995,0.7282256999751553,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,21,21,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_20.png,Jungle,object,si,q,0,0.9623494999832474,None,0,0,0,0,0,21,21,21,,,,,130.80222549999598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7951805999619,130.80222549999598,130.80222549999598,132.78646959998878,132.7865473999991,132.79373809997924,132.79373809997924,,,133.76087800000096,q,0,133.7609370999853,133.76896529999794,134.78510249999817,134.75281609996455,0.9623494999832474,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,22,22,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_1.png,Jungle,object,sc,q,1,0.8598859999910928,None,0,0,0,0,0,22,22,22,,,,,134.78510249999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.77508749999106,134.78510249999817,134.78510249999817,136.7612739999895,136.7613699999638,136.76913729996886,136.76913729996886,,,137.63622679997934,q,1,137.63628779997816,137.64416520000668,138.66012269997736,138.62758579995716,0.8598859999910928,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,23,23,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_7.png,Jungle,object,si,p,1,0.4241755999973975,None,0,0,0,0,0,23,23,23,,,,,138.66012269997736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.65193459996954,138.66012269997736,138.66012269997736,140.6364488999825,140.63649509998504,140.64391499996418,140.64391499996418,,,141.07000519998837,p,1,141.0700683000032,141.0773552999599,142.0939983999706,142.06107319996227,0.4241755999973975,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,24,24,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_2.png,Jungle,animal,sc,q,1,0.5502445999882184,None,0,0,0,0,0,24,24,24,,,,,142.0939983999706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0862109999871,142.0939983999706,142.0939983999706,144.07778409996536,144.07782829995267,144.08576099999482,144.08576099999482,,,144.63697499997215,q,1,144.63703290000558,144.64405679999618,145.65944799996214,145.6279825999518,0.5502445999882184,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,25,25,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_18.png,Jungle,animal,si,p,1,0.8875816999934614,None,0,0,0,0,0,25,25,25,,,,,145.65944799996214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.64882389997365,145.65944799996214,145.65944799996214,147.64477319997968,147.64481679996243,147.65241300000343,147.65241300000343,,,148.54491389996838,p,1,148.5449727999512,148.55284959997516,149.56871439999668,149.53576810000231,0.8875816999934614,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,26,26,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_4.png,Undersea,object,si,q,0,0.5393310000072233,None,0,0,0,0,0,26,26,26,,,,,149.56871439999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.55946299998323,149.56871439999668,149.56871439999668,151.54503609996755,151.5450809999602,151.55264680000255,151.55264680000255,,,152.09487629996147,q,0,152.09493809996638,152.10260119999293,153.11757389997365,153.08638309995877,0.5393310000072233,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,27,27,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_5.png,Jungle,object,si,q,0,0.6610642999876291,None,0,0,0,0,0,27,27,27,,,,,153.11757389997365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.1073527999688,153.11757389997365,153.11757389997365,155.10354599996936,155.1035913999658,155.11094499996398,155.11094499996398,,,155.77824269997654,q,0,155.7783022999647,155.78600500000175,156.80212939996272,156.76996559998952,0.6610642999876291,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,28,28,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_2.png,Jungle,object,sc,q,1,0.3139900999958627,None,0,0,0,0,0,28,28,28,,,,,156.80212939996272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.7925785999978,156.80212939996272,156.80212939996272,158.77849669998977,158.77859409997473,158.78598509996664,158.78598509996664,,,159.10365619999357,q,1,159.10371449997183,159.11105609999504,160.12722159997793,160.09481819998473,0.3139900999958627,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,29,29,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_16.png,Undersea,animal,sc,q,1,0.4368804999976419,None,0,0,0,0,0,29,29,29,,,,,160.12722159997793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.11843029997544,160.12722159997793,160.12722159997793,162.11190669995267,162.11200429999735,162.11933219997445,162.11933219997445,,,162.56156589998864,q,1,162.56162519997451,162.56935199996224,163.58556689997204,163.5532988999621,0.4368804999976419,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,30,30,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_14.png,Undersea,animal,si,p,1,0.7470243000425398,None,0,0,0,0,0,30,30,30,,,,,163.58556689997204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.576262699964,163.58556689997204,163.58556689997204,165.5618073999649,165.56185199995525,165.569075300009,165.569075300009,,,166.32008019997738,p,1,166.32014009996783,166.32790979999118,167.3432540000067,167.3117656999966,0.7470243000425398,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,31,31,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_12.png,Undersea,animal,sc,q,1,0.844258599972818,None,0,0,0,0,0,31,31,31,,,,,167.3432540000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.33305509999627,167.3432540000067,167.3432540000067,169.32037909998326,169.32046109996736,169.32788259995868,169.32788259995868,,,170.17854369996348,q,1,170.17860300000757,170.18631849996746,171.2106983999838,171.16941999999108,0.844258599972818,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
1,32,32,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_16.png,Undersea,object,si,p,1,0.6330782999866642,None,0,0,0,0,0,32,32,32,,,,,171.2106983999838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.19930659997044,171.2106983999838,171.2106983999838,173.17865239997627,173.17869689996587,173.18615580000915,173.18615580000915,,,173.820162399963,p,1,173.82023109996226,173.82793229998788,174.84400539996568,174.8113458000007,0.6330782999866642,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
